Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,% Variation from Average,%Total Gross Profit
RED ONIONS,Kheir Misr,Fresh vegetables,460.3,116.32,8.582661421104397,36.0,0.04205357219531863,-60.38553499200986,0.04527351685965632
RED ONIONS ( CHEMICAL FREE ),NGS,Fresh vegetables,35.0,8.19,0.9680977896722176,16.0,0.003197642899926465,-96.98782038826927,0.0031876728256584014
RED PLUM ( CHEMICAL FREE ),NGS,Chemical free fruits,120.0,26.0,8.379838673436812,20.0,0.010963347085462167,-89.67252704549465,0.010119596271931432
RED PLUMS,Kheir Misr,Fresh fruits,1904.78,346.79,13.49247799947435,36.0,0.17402303551205522,63.92969945235601,0.1349759535055039
RED PLUMS ( IMPORTED ),NGS,Fresh vegetables,1373.0,262.23,11.45217398465157,20.0,0.12543896290282963,18.163503054465508,0.10206391270725305
RED QUINOA,NGS,Grains,2434.0,514.0,8.100177824584964,16.0,0.2223732233834576,109.47557642721708,0.20005663399125986
RED ROMAINE,NGS,Fresh vegetables,231.82,49.84,8.507419892765466,32.0,0.021179359344598664,-80.04904349738807,0.0193984876228101
RED ROMAINE / 500G,NGS,Fresh Produce,113.96,26.32,3.8286574805218576,41.0,0.01041152528216057,-90.19234318420473,0.010244145149124435
RED SUCRINE LETTUCE,NGS,Fresh vegetables,149.98,29.02,5.758532733337329,32.0,0.013702356632313463,-87.09238005236071,0.011295026300440391
RED SUPERBERRY JUICE,Berry company,Juices,387.0,88.0,12.15898173449228,22.0,0.035356794350615485,-66.69389972172021,0.034250941228075614
RIB EYE STEAK ( CHEMICAL FREE ) - FROZEN,NGS,Chemical free beef,497.0,101.15,7.647513475297707,17.0,0.04540652917895581,-57.22704951342364,0.039369121650225554
RICE AND ALMOND MILK ( ORGANIC ),NGS,Non-dairy milk,217.5,43.5,0.7625659905369453,24.0,0.019871066592400177,-81.28145526995904,0.016930862993423744
RICE CHIPS ( SANTA FE BARBECUE ),NGS,Snacks,530.0,82.0,18.799439568859345,15.0,0.0484214496274579,-54.38699445093465,0.03191564978070682
RICE CHIPS ( SEA SALT ),NGS,Snacks,472.0,56.0,16.678980420257904,16.0,0.04312249853615119,-59.378606378945584,0.021796053508775393
RICE MILK EXTRA CALCIUM ( ORGANIC ),NGS,Non-dairy milk,217.5,43.5,0.7625659905369453,24.0,0.019871066592400177,-81.28145526995904,0.016930862993423744
RICE MILK WITH CACAO ( ORGANIC ),NGS,Non-dairy milk,290.75,58.75,4.182658575278464,24.0,0.026563276375817707,-74.97739365397972,0.022866395422152755
ROCKET ( AQUAPONIC ),Bustan,Aquaponic vegetables,6.25,1.25,0.0,20.0,0.0005710076607011545,-99.46211078361952,0.000486519051535165
ROLAND WILD RICE,Roland,Rice,562.5,112.5,13.646366638572482,18.0,0.051390689463103906,-51.589970525756115,0.04378671463816485
ROMAINE LETTUCE ( AQUAPONIC ),Bustan,Aquaponic vegetables,18.0,4.5,5.3707472093069475,21.0,0.001644502062819325,-98.4508790568242,0.001751468585526594
ROMANESCO BROCCOLI,NGS,Fresh vegetables,33.52,33.52,0.0,36.0,0.0030624282858724323,-97.11519255470817,0.013046494885966986
ROQUETTE,NGS,Fresh vegetables,857.25,233.25,25.314752715513578,21.0,0.07831941074177036,-26.223115081252324,0.09078445501646179
ROSE WATER,Nefertari,Cosmetics,32.0,8.0,3.9259226031843397,18.0,0.002923559222789911,-97.24600721213191,0.003113721929825056
ROSEMARY,Kheir Misr,Fresh vegetables,176.46,52.66,7.828859438335289,36.0,0.016121601889172117,-84.81345102039985,0.02049607460307343
ROSEMARY,NGS,Fresh vegetables,161.5,40.7,4.624399088874398,21.0,0.014754837952517832,-86.1009426487282,0.015841060317984976
ROSEMARY,Tropical Heat,Herbs,140.0,40.0,11.588399250774838,21.0,0.01279057159970586,-87.95128155307708,0.01556860964912528
ROTINI ( GLUTEN FREE ) - ITALIAN,NGS,Pasta,634.75,220.75,13.82877670418301,24.0,0.05799153802080925,-45.37197118439768,0.08591926450111013
RUBY CHARD ( COLORED BEETS ),NGS,Fresh vegetables,25.0,5.0,0.0,19.0,0.002284030642804618,-97.84844313447806,0.00194607620614066
RUBY CHARD (SILVER BEET ) - ( AQUAPONIC ),Bustan,Aquaponic vegetables,45.0,9.0,0.0,20.0,0.004111255157048312,-96.1271976420605,0.003502937171053188
RUCOLA,Kheir Misr,Fresh vegetables,634.82,82.02,10.858980447424859,37.0,0.057997933306609115,-45.36594682517421,0.03192343408553139
RUSTICA GARLIC & PARSLEY,Rustica,Snacks,27.0,6.0,0.0,22.0,0.0024667530942289874,-97.6763185852363,0.002335291447368792
RUSTICA OLIVES OIL & SALT,Rustica,Snacks,27.0,6.0,0.0,22.0,0.0024667530942289874,-97.6763185852363,0.002335291447368792
RUSTICA TOMATO & OREGANO,Rustica,Snacks,27.0,6.0,0.0,22.0,0.0024667530942289874,-97.6763185852363,0.002335291447368792
SAFAGA RED SEA SALT WITH LAVENDER,Nefertari,Cosmetics,70.0,18.0,0.0,14.0,0.00639528579985293,-93.97564077653854,0.007005874342106376
SAGE,NGS,Fresh vegetables,445.55,102.63,12.692960124131215,35.0,0.040705994116063904,-61.654953542667805,0.03994516020724319
SAGE ( AQUAPONIC ),Bustan,Aquaponic vegetables,5.0,1.5,0.0,20.0,0.0004568061285609236,-99.56968862689561,0.000583822861842198
SALAD FLOWERS,NGS,Fresh vegetables,1359.3600000000001,297.24,9.371983278013607,36.0,0.12419279578411542,16.989613628636743,0.11569033830264996
SALAD SEASONING,Tropical Heat,Herbs,128.0,32.0,11.565791776154356,19.0,0.011694236891159645,-88.98402884852761,0.012454887719300225
SALMON STEAK,NGS,Frozen,250.0,50.0,0.0,21.0,0.02284030642804618,-78.4844313447805,0.0194607620614066
SALMON STEAK ( FROZEN ),NGS,Fish,4652.8,317.08,18.1354703731335,20.0,0.42508551099365305,300.4305513560212,0.1234123686886161
SALMON STEAK / DEFAULT,sea world,Fish,883.8396,224.1596,7.149358016625973,28.0,0.08074866918896706,-23.93475362399303,0.08724633278760159
SALT & VINEGAR,Tropical Heat,Spices,96.0,24.0,9.88928027655247,19.0,0.008770677668369734,-91.73802163639571,0.009341165789475168
SALTED BISCUITS ( GLUTEN FREE ) - DR SCHAR,Schar,Crackers,1197.5,247.5,9.220492080389864,23.0,0.1094050677903412,3.059573858501418,0.09633077220396268
SANDWICH BOX,NGS,Accessories,220.0,55.0,9.05077326652577,16.0,0.02009946965668064,-81.06629958340685,0.02140683826754726
SAUSAGE (SOGO2) / 1KG,Kheir Misr,Fresh Beef & Poultry,244.8,40.8,3.6185321150670857,39.0,0.02236522805434282,-78.93195517280907,0.015879981842107784
SEA SALT ( POTUGESE ) - FINE GRIND / 453G,"Eden Foods, Inc.",Spices,3675.875,890.875,10.351769607342277,36.0,0.33583244556477704,216.35416372202,0.3467421280291121
SEA SALT / 907G,Bob's Red Mill,Condiments,378.0,63.0,7.606099619328455,36.0,0.03453454331920582,-67.46846019330812,0.024520560197372317
SEA SALT GRINDER,Tropical Heat,Spices,320.0,83.0,10.408951367381224,21.0,0.02923559222789911,-72.46007212131904,0.032304865021934956
SEEDS SPROUTS,NGS,Fresh vegetables,694.0,177.0,10.36370151840822,21.0,0.0634046906442562,-40.27278141311066,0.06889109769737936
SELAMLIQUE TURKISH COFFE CARDAMON,Selamlique,Beverages,88.0,17.6,3.059554475200943,23.0,0.008039787862672256,-92.42651983336275,0.006850188245615125
SELAMLIQUE TURKISH COFFE MASTIC,Selamlique,Beverages,44.0,8.8,0.0,21.0,0.004019893931336128,-96.21325991668137,0.0034250941228075624
SHAMPO WITH TEA TREE OIL / 473ML,"Tea Tree Therapy, Inc.",Cosmetics,1306.25,228.0,5.869508512740906,36.0,0.11934060108654129,12.418846223521902,0.0887410750000141
SHAMSY BREAD (WHOLE GRAIN),NGS,Bread,924.95,293.95,11.496080279768561,19.0,0.08450456572248526,-20.39669908941888,0.1144098201590094
SHEA BUTTER,Nefertari,Cosmetics,480.0,122.0,7.569058622018243,19.0,0.04385338834184867,-58.69010818197856,0.04748425942983211
SHEA BUTTER SOAP,Nefertari,Cosmetics,135.0,34.5,7.598962472534576,15.0,0.012333765471144937,-88.38159292618147,0.013427925822370554
SHEEP MILK CHEESE,NGS,cheese,1260.0,252.0,19.61278587934938,17.0,0.11511514439735275,8.438466022306294,0.09808224078948927
SHORT BLACK AUBERGINE,Kheir Misr,Fresh vegetables,142.4,36.64,9.8114455467873,36.0,0.013009838541415105,-87.74473209398698,0.014260846438598757
SHORT GRAIN BROWN RICE,Lundberg,Grains & Cereal,985.8,148.8,5.121194079447089,41.0,0.09006389630707169,-15.159809678738462,0.05791522789474605
SHORT GRAIN BROWN RICE ( ECO FARMED ) - ORGANIC / 907G,Lundberg Family Farms,Rice,4417.0,944.5,10.91206628717849,37.0,0.40354253397071993,280.1370670004182,0.3676137953399707
SHORT WHITE AUBERGINE,Kheir Misr,Fresh vegetables,83.94,24.3,8.714491238732581,34.0,0.0076688612862807854,-92.77593266832349,0.009457930361843609
SILVER BEET,Kheir Misr,Fresh vegetables,100.3,20.4,4.101083097180869,36.0,0.009163530938932128,-91.36795385552594,0.007939990921053892
SILVER BEET,NGS,Fresh vegetables,18.75,3.75,0.0,20.0,0.0017130229821034635,-98.38633235085854,0.001459557154605495
SILVER BEET / 250G,NGS,Fresh Produce,12.24,2.82,0.0,41.0,0.001118261402717141,-98.94659775864046,0.0010975869802633323
SIXTH OF OCTOBER,Freight,Delivery,3080.0,2080.0,9.309192539819321,36.0,0.28139257519352895,165.07180583230428,0.8095677017545145
SIXTH OF OCTOBER,Freight,General,2191.985294,2191.985294,16.078556521458086,8.0,0.2002624632029236,88.64724033715403,0.8531540849727278
SIXTH OF OCTOBER - FIFTH SETTLEMENT DELIVERY FEE,Freight,General,775.0,775.0,7.092311474078983,40.0,0.07080494992694315,-33.30173716881954,0.3016418119518023
SIXTH OF OCTOBER ABOVE 300 L.E,Freight,General,1300.0,1300.0,47.22685674393112,9.0,0.11876959342584013,11.880957007141415,0.5059798135965716
SKINNY OATS WITH BERRIES AND GREEN TEA EXTRACT ( FOR WEIGHT LOSS ),Alara,Cereal,1300.0,257.56,12.651792179239374,20.0,0.11876959342584013,11.880957007141415,0.10024627753071769
SMOKED HERRIN,sea world,Fish,25.65,5.65,0.0,28.0,0.002343415439517538,-97.79250265597447,0.002199066112938946
SMOKED SALAMON,sea world,Fish,141.075,31.075,0.0,28.0,0.012888784917346458,-87.85876460785963,0.012094863621164203
SMOKED SALMON ( FROZEN ),NGS,Fish,1653.0,295.36,12.682551091842464,19.0,0.15102010610224134,42.26093994831135,0.11495861364914108
SNACK BOX ( MINI ),NGS,Accessories,80.0,20.0,0.0,16.0,0.007308898056974778,-93.11501803032976,0.00778430482456264
SNACK TUBES ( DOUBLE ),NGS,Accessories,70.0,17.5,0.0,16.0,0.00639528579985293,-93.97564077653854,0.00681126672149231
SOREL,NGS,Fresh vegetables,12.5,2.5,0.0,20.0,0.001142015321402309,-98.92422156723903,0.00097303810307033
SOY LECITHIN / 453G,Bob's Red Mill,Soy Products,341.55,44.55,0.0,38.0,0.031204426641996692,-70.60543010323912,0.01733953899671328
SOY LECITIHIN GRANULES / 453G,Bob's Red Mill,Food supplements,2400.1,347.26,6.9864373373584865,35.0,0.21927607783181455,106.5580653175693,0.13515888466888112
SOY MILK,NGS,Non-dairy milk,237.6,47.52,1.379340956220254,21.0,0.02170742722921509,-79.55160355007938,0.018495508263160834
SOY MILK ( BANANA ),NGS,Non-dairy milk,54.0,10.5,0.0,16.0,0.004933506188457975,-95.35263717047259,0.004086760032895386
SOY MILK ( LIGHT ),NGS,Non-dairy milk,216.5,49.75,5.352689731630722,16.0,0.01977970536668799,-81.36751754457991,0.01936345825109957
SOY MILK (ORGANIC) - UNSWEETENED,Silk,Non-dairy milk,675.0,145.75,3.6997219746444987,18.0,0.06166882735572469,-41.907964630907344,0.05672812140900024
SOY MILK (VANILLA),Silk,Non-dairy milk,406.0,90.44,4.161601065058385,17.0,0.037092657639147,-65.05871650392353,0.03520062641667226
SOY PROTEIN POWDER / 369G,Bob's Red Mill,Food supplements,879.0,114.0,4.572100942864288,36.0,0.08030651740101037,-24.35126060824823,0.04437053750000705
SOY SAUCE ( KIKKOMAN ),Kikkoman,Sauces,131.25,26.25,5.120478661223138,22.0,0.011991160874724245,-88.70432645600977,0.010216900082238465
SOYA CHOCOLATE FLAVOUR ( ORGANIC ),Alpro,Non-dairy milk,188.0,38.4,10.397496530146611,20.0,0.017175910433890728,-83.82029237127495,0.014945865263160269
SOYA MILK ( ORGANIC ),Alpro,Non-dairy milk,323.0,72.2,9.457703636022984,20.0,0.029509675905035664,-72.20188529745641,0.02810134041667113
SOYA MILK ( ORIGINAL ),NGS,Non-dairy milk,72.5,14.5,0.0,14.0,0.006623688864133392,-93.76048508998635,0.005643620997807914
SOYA MILK ( SPECIAL FOR A PERFECT CAPPUCCINO),Alpro,Non-dairy milk,565.0,109.5,12.668433271478087,20.0,0.05161909252738437,-51.37481483920392,0.04261906891448045
SOYA MILK ( WITH BANANA ),NGS,Non-dairy milk,10.0,2.75,0.0,13.0,0.0009136122571218472,-99.13937725379122,0.001070341913377363
SOYA MILK WITH RED FRUITS,Alpro,Non-dairy milk,104.0,20.4,3.5264923841377582,20.0,0.009501567474067212,-91.0495234394287,0.007939990921053892
SOYA MILK WITH RED FRUITS 250ML,Alpro,Non-dairy milk,51.5,8.0,12.332212962882384,15.0,0.004705103124177513,-95.56779285702478,0.003113721929825056
SOYA MILK WITH VANILLA,NGS,Non-dairy milk,92.5,20.0,5.712221681285579,14.0,0.008450913378377087,-92.0392395975688,0.00778430482456264
SPAGHETTI ( GLUTEN FREE ) - DR SCHAR,Schar,Pasta,720.5,164.75,12.743312356242175,24.0,0.06582576312562909,-37.992131135657395,0.06412321099233474
SPAGHETTI ( GLUTEN FREE ) - ITALIAN,NGS,Pasta,232.0,43.5,9.05077326652577,24.0,0.021195804365226854,-80.03355228795631,0.016930862993423744
SPANISH EXTRA VIRGIN OLIVE OIL,Eden,Condiments,82.8,10.8,0.0,38.0,0.007564709488968895,-92.87404366139131,0.004203524605263825
SPANISH EXTRA VIRGIN OLIVE OIL ( ORGANIC ) / 473G,"Eden Foods, Inc.",Oil,2278.2,381.57,7.550222818859198,36.0,0.2081391444174992,96.06707404128427,0.14851285959541832
SPEARMINT ( CHEMICAL FREE ),NGS,Herbs,25.0,5.0,0.0,16.0,0.002284030642804618,-97.84844313447806,0.00194607620614066
SPICY PEACH JAM,NGS,Honey & Sweeteners,20.0,10.0,0.0,38.0,0.0018272245142436944,-98.27875450758245,0.00389215241228132
SPICY PEACH JAM,NGS,Jams and Spreads,60.0,30.0,3.098742495292073,36.0,0.0054816735427310834,-94.83626352274733,0.01167645723684396
SPINACH,Kheir Misr,Fresh vegetables,1911.13,407.73,12.610215588808993,37.0,0.1746031792953276,64.4761948961986,0.15869473030594627
SPINACH ( CHEMICAL FREE ),NGS,Fresh vegetables,204.0,53.5,6.117318580474107,22.0,0.018637690045285683,-82.4432959773409,0.020823015405705064
SPINASH / 500G,NGS,Fresh Produce,34.16,7.91,5.116085748750132,39.0,0.00312089947032823,-97.0601126989508,0.0030786925581145243
SPIRULINA POWDER / 100G,"Starwest Botanicals,Inc.",Herbal pharmacy,2212.0,178.0,7.622566644403639,34.0,0.2020910312753526,90.36975146138215,0.0692803129386075
SPIRULINA TABLETS,Herbal one,Herbal pharmacy,400.0,148.0,3.9259226031843397,36.0,0.03654449028487389,-65.5750901516488,0.05760385570176354
SPLIT END - HAIR SERUM,Healing Herbs,Cosmetics,120.0,24.0,0.0,17.0,0.010963347085462167,-89.67252704549465,0.009341165789475168
SPRING ONION ( CHEMICAL FREE ),NGS,Chemical free vegetables,723.0,165.17,24.334118688462027,22.0,0.06605416618990956,-37.776975449105194,0.06428668139365057
SPROUTS,NGS,Fresh vegetables,710.0,160.0,17.27505228462507,21.0,0.06486647025565115,-38.895785019176614,0.06227443859650112
ST.JOHN'S WORT POWDER,"Starwest Botanicals,Inc.",Herbs,430.0,82.0,8.346315236625056,35.0,0.03928532705623943,-62.99322191302246,0.03191564978070682
STAINLESS STEEL BOTTLE,NGS,Accessories,350.0,87.5,0.0,16.0,0.03197642899926465,-69.8782038826927,0.03405633360746155
STEM GINGER OAT BISCUITS,Nairn's,Snacks,30.5,6.5,0.0,20.0,0.002786517384221634,-97.37510062406322,0.002529899067982858
STEVIA,NGS,Sweeteners,2913.0,561.0,15.265994554567207,16.0,0.2661352504995941,150.69940597061765,0.21834975032898205
STEVIA / 35G,Wholesome Sweeteners,Honey & Sweeteners,281.4,38.4,1.1326585144617374,36.0,0.025709048915408778,-75.78207592168494,0.014945865263160269
STRAWBERRIES,Kheir Misr,Fresh fruits,1552.26,281.68,7.45546426758763,37.0,0.14181637622399584,33.5910264030041,0.10963414914914023
STRAWBERRIES,NGS,Fresh fruits,27.24,7.44,0.0,20.0,0.002488679788399912,-97.65566363932729,0.002895761394737302
SUCANAT / 454G,Wholesome Sweeteners,Honey & Sweeteners,281.4,38.4,5.252614560125846,35.0,0.025709048915408778,-75.78207592168494,0.014945865263160269
SUCRINE,NGS,Fresh vegetables,12.1,12.1,0.0,36.0,0.0011054708311174352,-98.95864647708738,0.0047095044188603975
SUCRINE LETTUCE,NGS,Fresh vegetables,417.75,181.09,16.78733797170089,20.0,0.03816615204126517,-64.04748477712822,0.07048298803400242
SUCRINE LETTUCE / 500G,NGS,Fresh Produce,48.76,11.24,0.7041310179582982,41.0,0.004454773365726127,-95.803603489486,0.004374779311404204
SUGAR AND JOJOBA BODY SCRUB,Nefertari,Cosmetics,65.0,16.5,0.0,17.0,0.005938479671292007,-94.40595214964293,0.006422051480264178
SUMMER MIX ( FROZEN ),Ardo,Frozen fruits,88.5,18.0,3.200827973420961,22.0,0.008085468475528348,-92.3834886960523,0.007005874342106376
SWEDE (2OL2AS),Kheir Misr,Fresh vegetables,123.88,38.2,5.146746775636424,36.0,0.011317828641225443,-89.33860541996563,0.014868022214914645
SWEDE (2OL2AS),NGS,Fresh Produce,6.66,1.11,0.0,38.0,0.0006084657632431502,-99.42682525102495,0.00043202891776322657
SWEET ALMOND OIL,Nefertari,Cosmetics,200.0,41.0,4.940761418323669,19.0,0.018272245142436944,-82.7875450758244,0.01595782489035341
SWEET ALMOND OIL AND ROSE OIL,Nefertari,Cosmetics,90.0,23.0,3.9259226031843397,18.0,0.008222510314096624,-92.25439528412099,0.008951950548247036
SWEET ONIONS,NGS,Fresh vegetables,165.0,37.5,14.499756464358903,20.0,0.01507460224251048,-85.79972468755513,0.014595571546054951
SWEET ORANGES,NGS,Fresh fruits,258.0,76.0,12.848188904538116,20.0,0.02357119623374366,-77.79593314781349,0.029580358333338032
SWEET PEACH,NGS,Fresh fruits,216.0,58.05,8.715028513505295,18.0,0.0197340247538319,-81.41054868189036,0.022593944753293065
SWEET PINEAPPLES,NGS,Fresh fruits,3254.0,769.0,11.85800580350358,20.0,0.2972894284674491,180.04664161633707,0.2993065205044335
SWEET POTATO,NGS,Fresh Produce,100.0,16.75,2.6542321781193534,39.0,0.009136122571218472,-91.3937725379122,0.006519355290571211
SWEET POTATO ( CHEMICAL FREE ),NGS,Chemical free vegetables,82.0,16.4,3.200827973420961,22.0,0.0074916205083991475,-92.942893481088,0.006383129956141364
SWEET POTATO (ORGANIC,NGS,Fresh vegetables,10.5,10.5,0.0,27.0,0.0009592928699779396,-99.09634611648079,0.004086760032895386
SWEET POTATOES,Kheir Misr,Fresh vegetables,1168.7,346.16,12.37359693990545,37.0,0.10677386448983028,0.580980349420135,0.13473074790353018
SWEET POTATOES,NGS,Fresh vegetables,88.0,23.6,4.0210262311588085,20.0,0.008039787862672256,-92.42651983336275,0.009185479692983915
SWEET POTATOES ( CHEMICAL FREE ),NGS,Fresh fruits,1536.41,366.55,17.274608163035033,19.0,0.14036830079645773,32.226939350263194,0.14266684667217178
TAMARIND PASTE,Smith & Jones,Paste,39.6,8.24,3.5790576949255692,20.0,0.003617904538202515,-96.59193392501324,0.0032071335877198077
TAOSTED SESAMME BROWN RICE CAKES / 255G,Lundberg Family Farms,Snacks,469.0,65.8,7.606099619328455,36.0,0.04284841485901463,-59.63679320280822,0.025610362872811085
TARRAGON,NGS,Fresh vegetables,110.0,13.75,10.911190088031365,21.0,0.01004973482834032,-90.53314979170342,0.005351709566886815
TEA TREE OIL / 30ML,"Tea Tree Therapy, Inc.",Cosmetics,123.8,15.8,0.0,36.0,0.01131051974316847,-89.34549040193531,0.006149600811404486
TEA TREE THERAPY ANTISEPTIC CREAM,Tea Tree Therapy,Cosmetics,208.02,35.22,4.4670422462421255,41.0,0.019004962172648666,-82.09732563336496,0.01370816079605481
TEA TREE THERAPY LIQUID SOAP / 226G,Tea Tree Therapy,Cosmetics,447.12,58.32,6.248178619322098,41.0,0.040849431240432034,-61.51983577151303,0.02269903286842466
TEA TREE THERAPY SHAMPOO,Tea Tree Therapy,Cosmetics,392.58,68.58,2.101076475028041,39.0,0.03586658999008948,-66.21367222933571,0.026692381243425295
TEKKA (MISO CONDIMENT) / 80G,"Eden Foods, Inc.",Japanese cuisine,134.5,17.5,2.2611435601268326,31.0,0.012288084858288846,-88.42462406349192,0.00681126672149231
THE BEST ORGANIC SOY MILK / 946ML,Eden,Soy Products,1060.0,160.0,5.202627094241508,41.0,0.0968428992549158,-8.773988901869307,0.06227443859650112
THE MIRACULOUS SOAP / 175G,NGS,Cosmetics,650.0,389.74,4.671188404077631,41.0,0.05938479671292007,-44.05952149642929,0.15169274811625216
THYME,Kheir Misr,Fresh vegetables,164.71,45.15,4.64660964365311,35.0,0.015048107487053946,-85.82468274719517,0.01757306814145016
THYME,NGS,Fresh vegetables,118.25,29.25,15.028582550503033,21.0,0.010803464940465843,-89.82313602608119,0.01138454580592286
THYME,Tropical Heat,Herbs,60.0,18.0,8.906755879445228,21.0,0.0054816735427310834,-94.83626352274733,0.007005874342106376
THYME ( CHEMICAL FREE ),NGS,Fresh vegetables,62.5,18.5,8.83984007303873,19.0,0.005710076607011545,-94.62110783619514,0.007200481962720442
THYME / 100G,NGS,Fresh Produce,48.78,11.25,3.8317832532147156,40.0,0.004456600590240371,-95.80188224399357,0.004378671463816485
TOAST ( GLUTEN FREE ),Schar,Crackers,1425.0,294.6,19.76553011678812,23.0,0.13018974663986324,22.638741334751167,0.11466281006580771
TOAST BREAD FLOUR ( GLUTEN FREE ),NGS,Flour,357.5,71.5,6.299037928953943,15.0,0.03266163819210604,-69.23273682303612,0.02782888974781144
TOFU,Tofu,Grains,1494.0,399.0,8.465442010950763,22.0,0.13649367121400396,28.577038283591747,0.15529688125002467
TOFU / 250G,NGS,Soy Products,180.0,126.0,3.173545166733116,41.0,0.01644502062819325,-84.50879056824196,0.04904112039474463
TOMATO ( CHEMICAL FREE ),NGS,Fresh vegetables,3355.3,862.95,16.688030747071082,22.0,0.3065443206320934,188.76475003543203,0.3358732924178165
TOMATO - CHEMICAL FREE / 500G,Kheir Misr,Chemical free produce,13.0,3.0,0.0,39.0,0.0011876959342584014,-98.8811904299286,0.001167645723684396
TOMATOES,Kheir Misr,Fresh vegetables,1964.2447350000002,404.704735,12.387420935019765,37.0,0.17945580658830548,69.04736980618377,0.15751725105919223
TOMATOES,NGS,Fresh vegetables,34.5,5.0,2.058562233794037,28.0,0.003151962287070373,-97.03085152557972,0.00194607620614066
TOMATOES / 500G,NGS,Fresh Produce,321.75,74.25,4.39100527891505,41.0,0.029395474372895435,-72.3094631407325,0.028899231661188803
TOMATOES ON ROOTS ( CHEMICAL FREE ),NGS,Chemical free vegetables,651.1,142.35,16.41162650420316,22.0,0.059485294061203474,-43.96485299434632,0.05540478958882459
TOP SIDE STEAK (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,3586.0,1155.0,13.271206587891516,19.0,0.3276213554038944,208.61931679046856,0.4495436036184925
TORTILLAS (WHOLE GRAIN),NGS,Bread,372.0,80.88,11.115233429704263,17.0,0.033986375964932716,-67.98483384103339,0.03147972871053132
TRANSPARENT GLYCERIN SOAP,Nefertari,Cosmetics,58.0,15.0,3.9259226031843397,18.0,0.005298951091306714,-95.00838807198907,0.00583822861842198
TRITAN BOTTLE ( WITH FREEZE STICK INSIDE ),NGS,Accessories,522.0,117.0,2.5185869656493276,17.0,0.047690559821760424,-55.075492647901676,0.04553818322369144
TUFO,NGS,Soy Products,55.5,55.5,0.0,25.0,0.005070548027026252,-95.22354375854128,0.021601445888161326
TURBINADO SUGAR / 881G,Wholesome Sweeteners,Sweeteners,501.2,96.2,7.216085676078343,34.0,0.04579024632694698,-56.86558796001594,0.0374425062061463
TURKEY,NGS,Fresh Beef & Poultry,1440.0,390.0,5.946309435929531,36.0,0.131560165025546,23.929675454064338,0.15179394407897148
TURKEY (FEMALE),NGS,Fresh Beef & Poultry,2700.0,540.0,7.2678861997543365,36.0,0.24667530942289875,132.36814147637062,0.2101762302631913
TURMERIC POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,104.0,14.0,0.0,31.0,0.009501567474067212,-91.0495234394287,0.005449013377193848
UME PLUM VINEGER / 269ML,"Eden Foods, Inc.",Japanese cuisine,159.5,24.5,4.705759544890675,35.0,0.014572115501093464,-86.27306719796997,0.009535773410089234
UNSWEETENED ALMOND MILK,NGS,Non-dairy milk,4415.7,988.03,11.181405230998154,16.0,0.4034237643772941,280.02518604341105,0.3845563347906313
UNSWEETENED COCONUT FLAKES / 340G,Bob's Red Mill,Dried Fruits & Nuts,41.9,5.9,0.0,36.0,0.00382803535734054,-96.3939906933852,0.0022963699232459787
UNSWEETENED SOY MILK ( ORGANIC ) / 946ML,Pacific Natural Foods,Non-dairy milk,3602.1,630.89,13.626632886084433,37.0,0.3290922711378606,210.00491941186465,0.2455520035384162
UNSWEETENED SOY MILK ( ORIGINAL ),NGS,Non-dairy milk,892.0,274.0,24.151058437169738,16.0,0.08149421333526877,-23.232451038176812,0.10664497609650817
V-SOY MILK BOTTLE,V-Soya Bean Milk,Milk,8.5,1.79,0.0,21.0,0.0007765704185535701,-99.26847066572255,0.0006966952817983563
VANILLA CAKE MIX ( GLUTEN FREE ) / 539G,Bob's Red Mill,Flour,377.4,53.4,6.295855057156818,36.0,0.034479726583778514,-67.52009755808065,0.020784093881582248
VEAL BBQ CUTTLETS (KABAB),Kheir Misr,Fresh Beef & Poultry,1144.0,424.0,4.849322913751641,36.0,0.10451724221473932,-1.5447578337155559,0.16502726228072798
VEAL CUTLETS (KABBAB 7ALA) / 1KG,Kheir Misr,Fresh Beef & Poultry,1427.0,287.0,6.646577339313975,41.0,0.1303724690912876,22.81086588399292,0.11170477423247388
VEAL CUTLETS (KABBAB 7ALA) / 1KG,NGS,Fresh veal,4784.0,1134.0,6.823673646847195,37.0,0.4370721038070917,311.72192178628046,0.4413700835527017
VEAL ESCALOPE (BIFTEK) / 1KG,Kheir Misr,Fresh Beef & Poultry,2038.9,393.9,3.525096439439279,40.0,0.18627640310457344,75.47237172450818,0.1533118835197612
VEAL ESCALOPE (BIFTEK) / 1KG,NGS,Fresh veal,14144.0,3299.0,8.800802548396746,37.0,1.2922131764731406,1117.2648122376986,1.2840210808116075
VEAL KIDNEY,Kheir Misr,Fresh Beef & Poultry,214.5,104.5,1.1326585144617374,36.0,0.019596982915263624,-81.53964209382167,0.040672992708339795
VEAL LIVER,NGS,Fresh Beef & Poultry,333.33,86.43,1.4586252839117853,28.0,0.030453437366642532,-71.31286200062274,0.03363987329934745
VEAL LIVER / 1KG,Kheir Misr,Fresh Beef & Poultry,3770.7,790.7,9.20425397174176,41.0,0.34449577379293495,224.5150189129447,0.307752491239084
