Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,% Variation from Average,%Total Gross Profit
RED ONIONS,Kheir Misr,Fresh vegetables,460.3,116.32,8.838415434538781,35.0,0.04208413882043876,-60.356741231146685,0.045414039759354964
RED ONIONS ( CHEMICAL FREE ),NGS,Fresh vegetables,35.0,8.19,1.032969874746792,15.0,0.0031999671056166775,-96.9856309865091,0.0031975669328500444
RED PLUM ( CHEMICAL FREE ),NGS,Chemical free fruits,120.0,26.0,8.83984007303873,19.0,0.010971315790685752,-89.66502052517403,0.010151006136031888
RED PLUMS,Kheir Misr,Fresh fruits,1904.78,346.79,13.903630426716628,35.0,0.1741495240981867,64.04885170049188,0.13539490068901916
RED PLUMS ( IMPORTED ),NGS,Fresh vegetables,1373.0,262.23,12.090005035592167,19.0,0.1255301381717628,18.249390157800562,0.10238070534814007
RED QUINOA,NGS,Grains,2434.0,514.0,8.662952777642685,15.0,0.22253485528774264,109.62783368105359,0.20067758284309192
RED ROMAINE,NGS,Fresh vegetables,231.82,49.84,8.793585421676786,31.0,0.02119475355497309,-80.03454215121535,0.01945869791614728
RED ROMAINE / 500G,NGS,Fresh Produce,113.96,26.32,3.92622911505196,40.0,0.010419092895887902,-90.1852144920736,0.010275941596167664
RED SUCRINE LETTUCE,NGS,Fresh vegetables,149.98,29.02,5.949713137319379,31.0,0.013712316185725406,-87.08299815304667,0.011330084541063283
RED SUPERBERRY JUICE,Berry company,Juices,387.0,88.0,12.773512696111444,21.0,0.035382493424961546,-66.66969119368622,0.03435725153733869
RIB EYE STEAK ( CHEMICAL FREE ) - FROZEN,NGS,Chemical free beef,497.0,101.15,8.144454115026424,16.0,0.045439532899756815,-57.195960008429076,0.03949131810229328
RICE AND ALMOND MILK ( ORGANIC ),NGS,Non-dairy milk,217.5,43.5,0.7958526248963649,23.0,0.019885509870617924,-81.26784970187792,0.016983414112207197
RICE CHIPS ( SANTA FE BARBECUE ),NGS,Snacks,530.0,82.0,20.270267530175488,14.0,0.0484566447421954,-54.353840652851936,0.032014711659792874
RICE CHIPS ( SEA SALT ),NGS,Snacks,472.0,56.0,17.885068581577723,15.0,0.04315384211003062,-59.349080732351155,0.021863705523760987
RICE MILK EXTRA CALCIUM ( ORGANIC ),NGS,Non-dairy milk,217.5,43.5,0.7958526248963649,23.0,0.019885509870617924,-81.26784970187792,0.016983414112207197
RICE MILK WITH CACAO ( ORGANIC ),NGS,Non-dairy milk,290.75,58.75,4.36842996491873,23.0,0.026582583884515683,-74.95920598078622,0.02293736963430282
ROCKET ( AQUAPONIC ),Bustan,Aquaponic vegetables,6.25,1.25,0.0,19.0,0.0005714226974315495,-99.46171981901948,0.00048802914115537923
ROLAND WILD RICE,Roland,Rice,562.5,112.5,14.504756993828183,17.0,0.05142804276883946,-51.55478371175323,0.04392262270398413
ROMAINE LETTUCE ( AQUAPONIC ),Bustan,Aquaponic vegetables,18.0,4.5,5.6467308549537965,20.0,0.0016456973686028626,-98.4497530787761,0.001756904908159365
ROMANESCO BROCCOLI,NGS,Fresh vegetables,33.52,33.52,0.0,35.0,0.0030646542108648867,-97.11309573336528,0.01308698944922265
ROQUETTE,NGS,Fresh vegetables,857.25,233.25,26.73667573359273,20.0,0.07837633717971133,-26.169490376711924,0.09106623773959376
ROSE WATER,Nefertari,Cosmetics,32.0,8.0,4.161601065058385,17.0,0.0029256842108495336,-97.24400547337974,0.003123386503394427
ROSEMARY,Kheir Misr,Fresh vegetables,176.46,52.66,8.061327278307173,35.0,0.016133319870203396,-84.8024126822684,0.020559691658593816
ROSEMARY,NGS,Fresh vegetables,161.5,40.7,4.86115222266168,20.0,0.01476556250163124,-86.09084012346338,0.01589022883601915
ROSEMARY,Tropical Heat,Herbs,140.0,40.0,12.201845430196334,20.0,0.01279986842246671,-87.94252394603636,0.015616932516972135
ROTINI ( GLUTEN FREE ) - ITALIAN,NGS,Pasta,634.75,220.75,14.471615181792474,23.0,0.05803368915114817,-45.33226481961842,0.08618594632803997
RUBY CHARD ( COLORED BEETS ),NGS,Fresh vegetables,25.0,5.0,0.0,18.0,0.002285690789726198,-97.84687927607793,0.001952116564621517
RUBY CHARD (SILVER BEET ) - ( AQUAPONIC ),Bustan,Aquaponic vegetables,45.0,9.0,0.0,19.0,0.0041142434215071565,-96.12438269694026,0.00351380981631873
RUCOLA,Kheir Misr,Fresh vegetables,634.82,82.02,11.176888600781677,36.0,0.05804008908535941,-45.32623608159143,0.03202252012605136
RUSTICA GARLIC & PARSLEY,Rustica,Snacks,27.0,6.0,0.0,21.0,0.002468546052904294,-97.67462961816416,0.00234253987754582
RUSTICA OLIVES OIL & SALT,Rustica,Snacks,27.0,6.0,0.0,21.0,0.002468546052904294,-97.67462961816416,0.00234253987754582
RUSTICA TOMATO & OREGANO,Rustica,Snacks,27.0,6.0,0.0,21.0,0.002468546052904294,-97.67462961816416,0.00234253987754582
SAFAGA RED SEA SALT WITH LAVENDER,Nefertari,Cosmetics,70.0,18.0,0.0,13.0,0.006399934211233355,-93.97126197301819,0.00702761963263746
SAGE,NGS,Fresh vegetables,445.55,102.63,13.089728855214734,34.0,0.0407355812545003,-61.627082458260716,0.040069144605421256
SAGE ( AQUAPONIC ),Bustan,Aquaponic vegetables,5.0,1.5,0.0,19.0,0.0004571381579452396,-99.56937585521558,0.000585634969386455
SALAD FLOWERS,NGS,Fresh vegetables,1359.3600000000001,297.24,9.652285931802162,35.0,0.12428306527688819,17.07464749082869,0.11604942553361994
SALAD SEASONING,Tropical Heat,Herbs,128.0,32.0,12.246204830937302,18.0,0.011702736843398134,-88.97602189351896,0.012493546013577708
SALMON STEAK,NGS,Frozen,250.0,50.0,0.0,20.0,0.022856907897261983,-78.46879276077921,0.019521165646215168
SALMON STEAK ( FROZEN ),NGS,Fish,4652.8,317.08,19.176274505596382,19.0,0.4253944842575222,300.7216041705859,0.12379542406203811
SALMON STEAK / DEFAULT,sea world,Fish,883.8396,224.1596,7.423747375855072,27.0,0.08080736133261149,-23.87946562467998,0.08751713365578669
SALT & VINEGAR,Tropical Heat,Spices,96.0,24.0,10.46650785974952,18.0,0.0087770526325486,-91.73201642013922,0.00937015951018328
SALTED BISCUITS ( GLUTEN FREE ) - DR SCHAR,Schar,Crackers,1197.5,247.5,9.65923848017649,22.0,0.1094845888278849,3.1344826758675706,0.09662976994876508
SANDWICH BOX,NGS,Accessories,220.0,55.0,9.682497969462588,15.0,0.020114078949590542,-81.05253762948571,0.021473282210836685
SAUSAGE (SOGO2) / 1KG,Kheir Misr,Fresh Beef & Poultry,244.8,40.8,3.7155044446191887,38.0,0.02238148421299893,-78.91664187135501,0.015929271167311576
SEA SALT ( POTUGESE ) - FINE GRIND / 453G,"Eden Foods, Inc.",Spices,3675.875,890.875,10.66277786191938,35.0,0.33607654526739156,216.58410564188284,0.34781836890143875
SEA SALT / 907G,Bob's Red Mill,Condiments,378.0,63.0,7.831715705741926,35.0,0.03455964474066012,-67.44481465429817,0.02459666871423111
SEA SALT GRINDER,Tropical Heat,Spices,320.0,83.0,10.956947206784506,20.0,0.029256842108495336,-72.4400547337974,0.03240513497271718
SEEDS SPROUTS,NGS,Fresh vegetables,694.0,177.0,10.90919953531795,20.0,0.06345077632279926,-40.22936870392309,0.0691049263876017
SELAMLIQUE TURKISH COFFE CARDAMON,Selamlique,Beverages,88.0,17.6,3.200827973420961,22.0,0.008045631579836218,-92.42101505179429,0.00687145030746774
SELAMLIQUE TURKISH COFFE MASTIC,Selamlique,Beverages,44.0,8.8,0.0,20.0,0.004022815789918109,-96.21050752589714,0.00343572515373387
SHAMPO WITH TEA TREE OIL / 473ML,"Tea Tree Therapy, Inc.",Cosmetics,1306.25,228.0,6.042177440200325,35.0,0.11942734376319385,12.500557824928613,0.08901651534674117
SHAMSY BREAD (WHOLE GRAIN),NGS,Bread,924.95,293.95,12.17217298549702,18.0,0.08456598783828988,-20.338839456330927,0.11476493283409897
SHEA BUTTER,Nefertari,Cosmetics,480.0,122.0,8.00597388923061,18.0,0.04388526316274301,-58.66008210069609,0.04763164417676501
SHEA BUTTER SOAP,Nefertari,Cosmetics,135.0,34.5,8.16334003527659,14.0,0.01234273026452147,-88.37314809082078,0.013469604295888466
SHEEP MILK CHEESE,NGS,cheese,1260.0,252.0,20.959144321654467,16.0,0.11519881580220039,8.517284485672768,0.09838667485692444
SHORT BLACK AUBERGINE,Kheir Misr,Fresh vegetables,142.4,36.64,10.10548869397625,35.0,0.013019294738280425,-87.73582435653984,0.014305110185546475
SHORT GRAIN BROWN RICE,Lundberg,Grains & Cereal,985.8,148.8,5.252529662548766,40.0,0.09012935922048344,-15.098143614304597,0.05809498896313635
SHORT GRAIN BROWN RICE ( ECO FARMED ) - ORGANIC / 907G,Lundberg Family Farms,Rice,4417.0,944.5,11.231605872987638,36.0,0.40383584872882466,280.4133695025529,0.3687548190570045
SHORT WHITE AUBERGINE,Kheir Misr,Fresh vegetables,83.94,24.3,8.990101521443483,33.0,0.0076744353955846825,-92.77068185735924,0.009487286504060572
SILVER BEET,Kheir Misr,Fresh vegetables,100.3,20.4,4.220696074847097,35.0,0.009170191448381507,-91.36167965562463,0.007964635583655788
SILVER BEET,NGS,Fresh vegetables,18.75,3.75,0.0,19.0,0.0017142680922946486,-98.38515945705845,0.0014640874234661376
SILVER BEET / 250G,NGS,Fresh Produce,12.24,2.82,0.0,40.0,0.0011190742106499466,-98.94583209356774,0.0011009937424465354
SIXTH OF OCTOBER,Freight,Delivery,3080.0,2080.0,9.587536183399692,35.0,0.2815971052942676,165.26447318720008,0.812080490882551
SIXTH OF OCTOBER,Freight,General,1906.985294,1906.985294,16.24139522726935,7.0,0.17435114890556425,64.23878226904154,0.7445315161814067
SIXTH OF OCTOBER - FIFTH SETTLEMENT DELIVERY FEE,Freight,General,775.0,775.0,7.2806325618727685,39.0,0.07085641448151214,-33.25325755841556,0.3025780675163351
SIXTH OF OCTOBER ABOVE 300 L.E,Freight,General,920.0,920.0,47.984414824495694,8.0,0.08411342106192408,-20.765157359667505,0.3591894478903591
SKINNY OATS WITH BERRIES AND GREEN TEA EXTRACT ( FOR WEIGHT LOSS ),Alara,Cereal,1300.0,257.56,13.360346179148873,19.0,0.1188559210657623,11.962277643948093,0.10055742847678358
SMOKED HERRIN,sea world,Fish,25.65,5.65,0.0,27.0,0.0023451187502590795,-97.79089813725594,0.002205891718022314
SMOKED SALAMON,sea world,Fish,141.075,31.075,0.0,27.0,0.012898153126424934,-87.84993975490771,0.012132404449122726
SMOKED SALMON ( FROZEN ),NGS,Fish,1653.0,295.36,13.432524291915037,18.0,0.15112987501669622,42.36434226572784,0.11531542970532224
SNACK BOX ( MINI ),NGS,Accessories,80.0,20.0,0.0,15.0,0.007314210527123834,-93.11001368344935,0.007808466258486068
SNACK TUBES ( DOUBLE ),NGS,Accessories,70.0,17.5,0.0,15.0,0.006399934211233355,-93.97126197301819,0.0068324079761753085
SOREL,NGS,Fresh vegetables,12.5,2.5,0.0,19.0,0.001142845394863099,-98.92343963803896,0.0009760582823107585
SOY LECITHIN / 453G,Bob's Red Mill,Soy Products,341.55,44.55,0.0,37.0,0.03122710756923932,-70.58406466977657,0.017393358590777716
SOY LECITIHIN GRANULES / 453G,Bob's Red Mill,Food supplements,2400.1,347.26,7.199148395125987,34.0,0.21943545857687394,106.70820197941525,0.13557839964609358
SOY MILK,NGS,Non-dairy milk,237.6,47.52,1.4488052647620098,20.0,0.021723205265557786,-79.53674063984457,0.018552915830162896
SOY MILK ( BANANA ),NGS,Non-dairy milk,54.0,10.5,0.0,15.0,0.004937092105808588,-95.34925923632831,0.004099444785705186
SOY MILK ( LIGHT ),NGS,Non-dairy milk,216.5,49.75,5.719557449624091,15.0,0.019794082239028874,-81.3539745308348,0.019423559817984094
SOY MILK (ORGANIC) - UNSWEETENED,Silk,Non-dairy milk,675.0,145.75,3.9215667527922715,17.0,0.06171365132260735,-41.86574045410388,0.05690419785871721
SOY MILK (VANILLA),Silk,Non-dairy milk,406.0,90.44,4.4273782427413755,16.0,0.037119618425153454,-65.03331944350545,0.035309884420873995
SOY PROTEIN POWDER / 369G,Bob's Red Mill,Food supplements,879.0,114.0,4.705759544890675,35.0,0.08036488816677313,-24.296275346899716,0.044508257673370584
SOY SAUCE ( KIKKOMAN ),Kikkoman,Sauces,131.25,26.25,5.3707472093069475,21.0,0.01199987664606254,-88.69611619940909,0.010248611964262964
SOYA CHOCOLATE FLAVOUR ( ORGANIC ),Alpro,Non-dairy milk,188.0,38.4,10.973743623510002,19.0,0.01718839473874101,-83.80853215610597,0.014992255216293248
SOYA MILK ( ORGANIC ),Alpro,Non-dairy milk,323.0,72.2,9.979547652788344,19.0,0.02953112500326248,-72.18168024692675,0.028188563193134702
SOYA MILK ( ORIGINAL ),NGS,Non-dairy milk,72.5,14.5,0.0,13.0,0.006628503290205975,-93.75594990062598,0.0056611380374023985
SOYA MILK ( SPECIAL FOR A PERFECT CAPPUCCINO),Alpro,Non-dairy milk,565.0,109.5,13.377973364408069,19.0,0.051656611847812076,-51.33947163936102,0.04275135276521122
SOYA MILK ( WITH BANANA ),NGS,Non-dairy milk,10.0,2.75,0.0,12.0,0.0009142763158904792,-99.13875171043117,0.0010736641105418341
SOYA MILK WITH RED FRUITS,Alpro,Non-dairy milk,104.0,20.4,3.7155044446191887,19.0,0.009508473685260985,-91.04301778848415,0.007964635583655788
SOYA MILK WITH RED FRUITS 250ML,Alpro,Non-dairy milk,51.5,8.0,13.269182397356216,14.0,0.004708523026835968,-95.56457130872052,0.003123386503394427
SOYA MILK WITH VANILLA,NGS,Non-dairy milk,92.5,20.0,6.164907286916521,13.0,0.008457055921986933,-92.03345332148831,0.007808466258486068
SPAGHETTI ( GLUTEN FREE ) - DR SCHAR,Schar,Pasta,720.5,164.75,13.332796988963036,23.0,0.06587360855990904,-37.947060736565696,0.06432224080427898
SPAGHETTI ( GLUTEN FREE ) - ITALIAN,NGS,Pasta,232.0,43.5,9.462353643471877,23.0,0.021211210528659118,-80.01903968200311,0.016983414112207197
SPANISH EXTRA VIRGIN OLIVE OIL,Eden,Condiments,82.8,10.8,0.0,37.0,0.007570207895573168,-92.86886416237007,0.004216571779582476
SPANISH EXTRA VIRGIN OLIVE OIL ( ORGANIC ) / 473G,"Eden Foods, Inc.",Oil,2278.2,381.57,7.774122349210888,35.0,0.20829043028616895,96.20958532957117,0.14897382351252644
SPEARMINT ( CHEMICAL FREE ),NGS,Herbs,25.0,5.0,0.0,15.0,0.002285690789726198,-97.84687927607793,0.001952116564621517
SPICY PEACH JAM,NGS,Honey & Sweeteners,20.0,10.0,0.0,37.0,0.0018285526317809585,-98.27750342086235,0.003904233129243034
SPICY PEACH JAM,NGS,Jams and Spreads,60.0,30.0,3.1886749863576647,35.0,0.005485657895342876,-94.83251026258701,0.0117126993877291
SPINACH,Kheir Misr,Fresh vegetables,1911.13,407.73,12.982324663931255,36.0,0.17473008955877717,64.5957443643681,0.15918729737862622
SPINACH ( CHEMICAL FREE ),NGS,Fresh vegetables,204.0,53.5,6.41777760196478,21.0,0.018651236844165777,-82.43053489279583,0.02088764724145023
SPINASH / 500G,NGS,Fresh Produce,34.16,7.91,5.254196952986212,38.0,0.0031231678950818767,-97.05797584283286,0.0030882484052312397
SPIRULINA POWDER / 100G,"Starwest Botanicals,Inc.",Herbal pharmacy,2212.0,178.0,7.862408397439435,33.0,0.20223792107497401,90.50812165262552,0.069495349700526
SPIRULINA TABLETS,Herbal one,Herbal pharmacy,400.0,148.0,4.0403283221836395,35.0,0.03657105263561917,-65.55006841724675,0.0577826503127969
SPLIT END - HAIR SERUM,Healing Herbs,Cosmetics,120.0,24.0,0.0,16.0,0.010971315790685752,-89.66502052517403,0.00937015951018328
SPRING ONION ( CHEMICAL FREE ),NGS,Chemical free vegetables,723.0,165.17,25.630364921806393,21.0,0.06610217763888165,-37.73174866417349,0.06448621859570719
SPROUTS,NGS,Fresh vegetables,710.0,160.0,18.213184559317995,20.0,0.06491361842822403,-38.851371440612965,0.06246773006788854
ST.JOHN'S WORT POWDER,"Starwest Botanicals,Inc.",Herbs,430.0,82.0,8.602067058623941,34.0,0.039313881583290605,-62.966323548540245,0.032014711659792874
STAINLESS STEEL BOTTLE,NGS,Accessories,350.0,87.5,0.0,15.0,0.03199967105616677,-69.85630986509089,0.034162039880876544
STEM GINGER OAT BISCUITS,Nairn's,Snacks,30.5,6.5,0.0,19.0,0.0027885427634659616,-97.37319271681507,0.002537751534007972
STEVIA,NGS,Sweeteners,2913.0,561.0,16.36292119799092,15.0,0.2663286908188966,150.8816267514006,0.2190274785505342
STEVIA / 35G,Wholesome Sweeteners,Honey & Sweeteners,281.4,38.4,1.1652080087522387,35.0,0.025727735529158084,-75.76447313153308,0.014992255216293248
STRAWBERRIES,Kheir Misr,Fresh fruits,1552.26,281.68,7.670309977804779,36.0,0.14191945541041553,33.68812699661144,0.10997443878451778
STRAWBERRIES,NGS,Fresh fruits,27.24,7.44,0.0,19.0,0.0024904886844856655,-97.65395965921451,0.002904749448156817
SUCANAT / 454G,Wholesome Sweeteners,Honey & Sweeteners,281.4,38.4,5.411210708208958,34.0,0.025727735529158084,-75.76447313153308,0.014992255216293248
SUCRINE,NGS,Fresh vegetables,12.1,12.1,0.0,35.0,0.0011062743422274798,-98.95788956962171,0.004724122086384071
SUCRINE LETTUCE,NGS,Fresh vegetables,417.75,181.09,17.745116722435572,19.0,0.03819389309632477,-64.02135270326207,0.0707017577374621
SUCRINE LETTUCE / 500G,NGS,Fresh Produce,48.76,11.24,0.72179767297742,40.0,0.004458011316281977,-95.80055334006238,0.00438835803726917
SUGAR AND JOJOBA BODY SCRUB,Nefertari,Cosmetics,65.0,16.5,0.0,16.0,0.005942796053288115,-94.40188611780259,0.006441984663251006
SUMMER MIX ( FROZEN ),Ardo,Frozen fruits,88.5,18.0,3.355778300702772,21.0,0.008091345395630741,-92.37795263731584,0.00702761963263746
SWEDE (2OL2AS),Kheir Misr,Fresh vegetables,123.88,38.2,5.297625674743833,35.0,0.011326055001251258,-89.3308561888213,0.01491417055370839
SWEDE (2OL2AS),NGS,Fresh Produce,6.66,1.11,0.0,37.0,0.0006089080263830592,-99.42640863914714,0.0004333698773459768
SWEET ALMOND OIL,Nefertari,Cosmetics,200.0,41.0,5.222297013984201,18.0,0.018285526317809584,-82.77503420862337,0.016007355829896437
SWEET ALMOND OIL AND ROSE OIL,Nefertari,Cosmetics,90.0,23.0,4.161601065058385,17.0,0.008228486843014313,-92.24876539388052,0.008979736197258977
SWEET ONIONS,NGS,Fresh vegetables,165.0,37.5,15.318647439329936,19.0,0.015085559212192907,-85.78940322211429,0.014640874234661375
SWEET ORANGES,NGS,Fresh fruits,258.0,76.0,13.568389419054983,19.0,0.023588328949974365,-77.77979412912416,0.029672171782247056
SWEET PEACH,NGS,Fresh fruits,216.0,58.05,9.250709362468989,17.0,0.019748368423234353,-81.39703694531325,0.02266407331525581
SWEET PINEAPPLES,NGS,Fresh fruits,3254.0,769.0,12.519682325003734,19.0,0.29750551319076196,180.25019342569777,0.3002355276387893
SWEET POTATO,NGS,Fresh Produce,100.0,16.75,2.725023664164805,38.0,0.009142763158904792,-91.38751710431168,0.006539590491482081
SWEET POTATO ( CHEMICAL FREE ),NGS,Chemical free vegetables,82.0,16.4,3.355778300702772,21.0,0.00749706579030193,-92.93776402553559,0.006402942331958574
SWEET POTATO (ORGANIC,NGS,Fresh vegetables,10.5,10.5,0.0,26.0,0.0009599901316850033,-99.09568929595272,0.004099444785705186
SWEET POTATOES,Kheir Misr,Fresh vegetables,1168.7,346.16,12.738336798919047,36.0,0.10685147303812031,0.6540876019093397,0.13514893400187686
SWEET POTATOES,NGS,Fresh vegetables,88.0,23.6,4.237082256926072,19.0,0.008045631579836218,-92.42101505179429,0.00921399018501356
SWEET POTATOES ( CHEMICAL FREE ),NGS,Fresh fruits,1536.41,366.55,18.317410662857792,18.0,0.14047032744972912,32.323048457644845,0.1431096653524034
TAMARIND PASTE,Smith & Jones,Paste,39.6,8.24,3.7709381127368546,19.0,0.003620534210926298,-96.58945677330743,0.0032170880984962597
TAOSTED SESAMME BROWN RICE CAKES / 255G,Lundberg Family Farms,Snacks,469.0,65.8,7.831715705741926,35.0,0.04287955921526348,-59.607455219221805,0.025689853990419162
TARRAGON,NGS,Fresh vegetables,110.0,13.75,11.486975460347647,20.0,0.010057039474795271,-90.52626881474285,0.005368320552709171
TEA TREE OIL / 30ML,"Tea Tree Therapy, Inc.",Cosmetics,123.8,15.8,0.0,35.0,0.011318740790724133,-89.33774617513787,0.006168688344203993
TEA TREE THERAPY ANTISEPTIC CREAM,Tea Tree Therapy,Cosmetics,208.02,35.22,4.581238648547403,40.0,0.01901877592315375,-82.08431308038917,0.013750709081193965
TEA TREE THERAPY LIQUID SOAP / 226G,Tea Tree Therapy,Cosmetics,447.12,58.32,6.409286499841582,40.0,0.04087912263609511,-61.49186647679841,0.022769487609745374
TEA TREE THERAPY SHAMPOO,Tea Tree Therapy,Cosmetics,392.58,68.58,2.1569600815111167,38.0,0.03589265960922843,-66.18911464810681,0.026775230800348725
TEKKA (MISO CONDIMENT) / 80G,"Eden Foods, Inc.",Japanese cuisine,134.5,17.5,2.3373891996774976,30.0,0.012297016448726945,-88.41621050529922,0.0068324079761753085
THE BEST ORGANIC SOY MILK / 946ML,Eden,Soy Products,1060.0,160.0,5.336103595483577,40.0,0.0969132894843908,-8.707681305703863,0.06246773006788854
THE MIRACULOUS SOAP / 175G,NGS,Cosmetics,650.0,389.74,4.790722311972417,40.0,0.05942796053288115,-44.01886117802596,0.152163581979118
THYME,Kheir Misr,Fresh vegetables,164.71,45.15,4.786495122420109,34.0,0.015059045199032084,-85.81437942251178,0.017627612578532296
THYME,NGS,Fresh vegetables,118.25,29.25,15.83666797193426,20.0,0.010811317435404918,-89.81573897584857,0.011419881903035873
THYME,Tropical Heat,Herbs,60.0,18.0,9.372354772644243,20.0,0.005485657895342876,-94.83251026258701,0.00702761963263746
THYME ( CHEMICAL FREE ),NGS,Fresh vegetables,62.5,18.5,9.353242956045982,18.0,0.005714226974315496,-94.6171981901948,0.007222831289099612
THYME / 100G,NGS,Fresh Produce,48.78,11.25,3.931941169101316,39.0,0.004459839868913758,-95.79883084348324,0.004392262270398413
TOAST ( GLUTEN FREE ),Schar,Crackers,1425.0,294.6,20.751456909743627,22.0,0.1302843750143933,22.727881263558483,0.11501870798749979
TOAST BREAD FLOUR ( GLUTEN FREE ),NGS,Flour,357.5,71.5,6.763864722461066,14.0,0.032685378293084634,-69.21037364791428,0.02791526687408769
TOFU,Tofu,Grains,1494.0,399.0,8.885972119650031,21.0,0.1365928815940376,28.670494461583424,0.15577890185679705
TOFU / 250G,NGS,Soy Products,180.0,126.0,3.2541610881174243,40.0,0.016456973686028626,-84.49753078776104,0.04919333742846222
TOMATO ( CHEMICAL FREE ),NGS,Fresh vegetables,3355.3,862.95,17.548756627518113,21.0,0.3067671322707325,188.97463859903004,0.3369157978880276
TOMATO - CHEMICAL FREE / 500G,Kheir Misr,Chemical free produce,13.0,3.0,0.0,38.0,0.0011885592106576231,-98.88037722356052,0.00117126993877291
TOMATOES,Kheir Misr,Fresh vegetables,1964.2447350000002,404.704735,12.752590934262532,36.0,0.1795862439823071,69.17024183133329,0.15800616339485227
TOMATOES,NGS,Fresh vegetables,34.5,5.0,2.135613775938139,27.0,0.0031542532898221533,-97.02869340098754,0.001952116564621517
TOMATOES / 500G,NGS,Fresh Produce,321.75,74.25,4.503216270570531,40.0,0.02941684046377617,-72.28933628312285,0.028988930984629523
TOMATOES ON ROOTS ( CHEMICAL FREE ),NGS,Chemical free vegetables,651.1,142.35,17.257070813698316,21.0,0.0595285309276291,-43.924123866173375,0.05557675859477458
TOP SIDE STEAK (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,3586.0,1155.0,14.058109020489029,18.0,0.32785948687832583,208.84363663938296,0.4509389264275704
TORTILLAS (WHOLE GRAIN),NGS,Bread,372.0,80.88,11.849604597382179,16.0,0.03401107895112583,-67.96156362803947,0.031577437549317654
TRANSPARENT GLYCERIN SOAP,Nefertari,Cosmetics,58.0,15.0,4.161601065058385,17.0,0.005302802632164779,-95.00475992050077,0.00585634969386455
TRITAN BOTTLE ( WITH FREEZE STICK INSIDE ),NGS,Accessories,522.0,117.0,2.678088440806592,16.0,0.047725223689483016,-55.042839284507,0.04567952761214349
TUFO,NGS,Soy Products,55.5,55.5,0.0,24.0,0.00507423355319216,-95.22007199289298,0.021668493867298837
TURBINADO SUGAR / 881G,Wholesome Sweeteners,Sweeteners,501.2,96.2,7.442700561397664,33.0,0.04582352895243082,-56.83423572681017,0.03755872270331798
TURKEY,NGS,Fresh Beef & Poultry,1440.0,390.0,6.121302333337275,35.0,0.131655789488229,24.01975369791173,0.1522650920404783
TURKEY (FEMALE),NGS,Fresh Beef & Poultry,2700.0,540.0,7.483125326572759,35.0,0.2468546052904294,132.5370381835845,0.21082858897912382
TURMERIC POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,104.0,14.0,0.0,30.0,0.009508473685260985,-91.04301778848415,0.005465926380940247
UME PLUM VINEGER / 269ML,"Eden Foods, Inc.",Japanese cuisine,159.5,24.5,4.847466627018671,34.0,0.014582707238453145,-86.26308978137713,0.009565371166645433
UNSWEETENED ALMOND MILK,NGS,Non-dairy milk,4415.7,988.03,11.969817257196214,15.0,0.4037169928077589,280.3014072249089,0.38574994586859945
UNSWEETENED COCONUT FLAKES / 340G,Bob's Red Mill,Dried Fruits & Nuts,41.9,5.9,0.0,35.0,0.003830817763581108,-96.39136966670658,0.00230349754625339
UNSWEETENED SOY MILK ( ORGANIC ) / 946ML,Pacific Natural Foods,Non-dairy milk,3602.1,630.89,14.030558727436905,36.0,0.3293314717469095,210.2302463855888,0.24631416389081376
UNSWEETENED SOY MILK ( ORIGINAL ),NGS,Non-dairy milk,892.0,274.0,25.954528993599357,15.0,0.08155344737743075,-23.176652570460234,0.10697598774125912
V-SOY MILK BOTTLE,V-Soya Bean Milk,Milk,8.5,1.79,0.0,20.0,0.0007771348685069074,-99.26793895386649,0.000698857730134503
VANILLA CAKE MIX ( GLUTEN FREE ) / 539G,Bob's Red Mill,Flour,377.4,53.4,6.48144577258889,35.0,0.034504788161706684,-67.4964895516723,0.0208486049101578
VEAL BBQ CUTTLETS (KABAB),Kheir Misr,Fresh Beef & Poultry,1144.0,424.0,4.991277401248451,35.0,0.10459321053787082,-1.4731956733256781,0.16553948467990462
VEAL CUTLETS (KABBAB 7ALA) / 1KG,Kheir Misr,Fresh Beef & Poultry,1427.0,287.0,6.818283542575232,40.0,0.1304672302775714,22.90013092147225,0.11205149080927507
VEAL CUTLETS (KABBAB 7ALA) / 1KG,NGS,Fresh veal,4784.0,1134.0,7.019724564011365,36.0,0.43738978952200525,312.021181729729,0.44274003685616004
VEAL ESCALOPE (BIFTEK) / 1KG,Kheir Misr,Fresh Beef & Poultry,2038.9,393.9,3.617099104282606,39.0,0.18641179804690983,75.59991376018907,0.1537877429608831
VEAL ESCALOPE (BIFTEK) / 1KG,NGS,Fresh veal,14144.0,3299.0,9.056023290954984,36.0,1.293152421195494,1118.1495807661552,1.2880065093372768
VEAL KIDNEY,Kheir Misr,Fresh Beef & Poultry,214.5,104.5,1.1652080087522387,35.0,0.01961122697585078,-81.52622418874857,0.0407992362005897
VEAL LIVER,NGS,Fresh Beef & Poultry,333.33,86.43,1.5130551333631947,27.0,0.030475572437577345,-71.29201076380214,0.033744286936047536
VEAL LIVER / 1KG,Kheir Misr,Fresh Beef & Poultry,3770.7,790.7,9.444904146013933,40.0,0.344746170432823,224.75089254771927,0.30870771352924664
